mu1,mu2,mu3,mu4,tau1,tau2,tau3,tau4
-2.41884442599402,-3.42578893999298,-0.00345979351101957,0.0747248483345161,2.85910223893309,7.05638243260155,2.23003996820833,6.73692543817767
-2.1824426968633,-3.31670486171096,0.0710551452100127,0.115783305674098,2.95169661637442,6.3542783136434,1.41315316977456,6.66946311441751
-2.31752721315971,-3.44301648447314,0.119037045857909,-0.00340223373336914,2.10796773235914,5.99720522638256,1.45322388942224,6.7213802413514
-2.18220946523414,-3.35195865806043,0.170236699229643,0.175423905887205,2.80876184965767,6.82754542187083,1.76172294143249,6.67205945215543
-2.16659023766012,-3.41033697759066,0.0257396830255668,-0.00241900185930321,2.78344636242897,10.3014481858386,2.18396816429175,7.25707173099897
-2.22222200292148,-3.42901088990786,-0.0437035818181875,-0.0297648719683757,2.5148941768898,8.7621246574278,1.79137692695412,4.19250982031324
-2.21822945011158,-3.39287214042126,0.100760183704448,0.0399101883368394,3.16555398577665,7.7189857213177,1.82084056232289,6.53082415014165
-2.15845832479965,-3.42007975175146,0.0305765317420167,0.0178862678630933,3.44928669234685,7.20904881400206,1.85541672209975,6.37547619343803
-2.21008699926862,-3.50201576711798,-0.117432710171637,0.0259147257074622,3.41607697169208,8.1830919087689,1.86745072414529,6.65195778913393
-2.29729995079323,-3.4608942441537,0.220719382733161,-0.0215114495226559,2.58196585012629,11.0805475623335,1.96011292648085,6.69252127313703
-2.41511264714606,-3.4046682064003,-0.0534710816133171,0.0801196764779396,1.54268492425051,10.3294749902414,1.80391104408186,4.75231915390044
-2.20239652289178,-3.43889961544629,-0.099910682196593,0.0230505368052054,2.73446411136838,12.2868874403692,2.23373418055174,6.3115908171278
-2.29334407653862,-3.41381979170771,0.085185239000895,0.0702298344102125,3.07946472737642,12.759172031662,2.42481207377475,7.04067610183319
-2.38769828033291,-3.30098908369834,0.0326403917739393,0.120716519172287,3.38565282601307,9.34117916569904,1.75307229859261,8.6371048328562
-2.3908334126203,-3.22633107899858,-0.054316890037895,0.0570602425384183,6.63467367092475,8.01582357486889,1.90051713615865,7.77264307433767
-2.20046171870109,-3.38326342634618,0.116393329201564,0.120940331650887,3.94196982398519,4.57253100544283,1.32302994755721,4.84700512165766
-2.25998676320432,-3.37876914984008,-0.293955536816034,-0.0502709941522965,4.05051570822445,6.24155894357752,1.94760032812519,6.06508176968169
-2.27213538610413,-3.32427009604874,0.0296085843357423,0.0804144585106901,1.91230304910765,5.22125220139357,1.65299273219203,5.5559723804886
-2.25892710839894,-3.2869938539087,0.0316021580221814,-0.00236938745757445,2.37792017526143,5.09031125991162,2.28003264417662,6.92025193668268
-2.12772495735768,-3.35059123887833,0.098534658493254,0.0430491000312293,1.80663377269271,5.15421644802443,1.47718147936047,4.63574029503926
-2.34759718187571,-3.38019678614333,-0.112178408336301,0.0850652380197179,1.72441561661273,4.42557556872116,2.44489890069478,6.8389187699521
-2.53910240534037,-3.31353067954843,-0.131267593298894,0.178409727762184,2.02284661135482,5.43761709438227,2.0331788761997,7.64754358367466
-2.60529428923831,-3.36396552660305,0.0139412150600651,0.212869003197959,1.8515602022749,6.81960375800025,1.76707192221829,6.75541579198942
-2.30736260787863,-3.33393212240172,-0.0933446382152715,0.154475360032653,2.86538135551658,4.70878642088642,1.73204314512201,7.00862800785072
-2.19903516709543,-3.37348308791853,-0.00268950584542237,0.0721885075565663,2.59955585412517,7.00721609602942,1.36433347819846,5.31219924554284
-2.50630881618362,-3.41511781147347,-0.0656312803975304,0.112433138525859,3.0746100626266,5.33001839059723,2.24503429937541,9.93350543845125
-2.44859961931186,-3.44933847754808,0.0756682964779016,0.130086434845861,2.92375560596306,5.3567021722207,2.09449706737261,5.02633808589123
-2.30080534177194,-3.31718754217175,0.00992337219851082,0.181299632984996,2.78952720050466,9.53434359352174,1.55117937954644,8.06793077768912
-2.2073823560596,-3.35687814818619,0.140112405882873,0.0641910961241447,2.7382458522851,7.3348402728771,1.29480064059181,6.46792698565794
