scale1,scale2,scale3
15.5085934258097,12.356125426741993,12.003521749931547
5.276723348678634,5.81143021829763,10.974181578722018
7.112114778579333,7.415087787470941,14.633502921081861
5.276194689410465,10.123907464324018,12.405902607878888
15.63204977969282,8.03830186879929,13.260445067250709
15.75922685452883,8.560197303763712,12.47137312369242
6.064478673789456,8.724567559105132,10.474782655757002
7.123018713064556,8.80853890205965,8.0694652456748
14.569892959011753,8.994290256509515,15.586225363255748
14.79219425082725,9.30640627775929,14.510826469888094
8.753806947250728,5.808392226659109,8.840992280219572
8.660944854487232,11.053708423814149,11.620917843065005
11.774994729315157,9.64943721809541,15.964150212806684
12.409571901924565,8.829022060702416,7.0480538487098485
10.586788227704622,10.485540886359153,15.923155973189935
13.29386483078555,8.735783798124476,10.741194569832096
13.999974462100147,9.107487591298892,10.269717317723535
9.010302838615102,7.329386121260109,10.967618579604753
11.958320110373892,9.501101161540195,9.164612152178881
15.478241861975624,6.644920390344125,11.692498388676983
15.275806003179783,6.651057559409948,11.296867437352157
13.691164877536528,12.92803946342951,9.903074667259212
17.405850728514576,7.2407883552638985,11.574732267982517
15.542277976715035,7.72173142461203,11.192283136414042
14.453349204906731,10.966114805984038,10.239902029182906
12.807482035622414,6.064376323240108,9.708544531167593
13.290715826667206,12.2349162146678,12.74964458587422
14.091430853926756,11.983998373497396,13.496571392794895
10.892072244453763,7.029157002816406,5.98702015928589
16.837508053725756,13.081133620510274,14.869861873430935
15.614415745292032,12.37420217787996,13.80108081057855
15.257115608878493,8.457419602307539,13.61588636213256
15.880851761107504,8.268264567570691,13.579345248594988
13.786766064804556,7.79354320405362,16.507299960852446
16.647211726832463,10.808963990973433,11.115445664390739
15.897621443943784,11.235070051163731,9.63812658242677
12.178349708599011,7.999222896119585,10.119037208490727
15.259336277755361,10.858552442515316,11.622230261564562
12.799274593439367,7.982013553765282,6.003054982203315
13.597812100594867,8.273843772182783,7.074550051432477
14.967140808981007,7.228997744731878,9.402728101125808
10.84991791191577,7.518013571688405,9.209547165333756
10.982263187383788,9.00098330656633,9.03913990639595
12.662651534151463,8.645307107323145,9.633006394051618
12.117729924470204,10.000206350052983,9.940956773834193
12.564093386952521,8.980645621710579,8.69732100360516
15.59155849916259,11.19148121745924,10.076314886865097
15.472669380306819,11.848898848014654,10.256649166186133
15.226061723344166,11.827791828656483,9.907870193385806
15.021218388056573,11.818213732948458,9.9855782048544
16.101484801515163,12.382947983174851,10.211928776538459
