time,obs,obs_id,id
18,6.16728228765396,1,9
18.5,6.12412628366971,1,9
19,5.84891914488528,1,9
19.5,6.36019224269938,1,9
20,6.14292765423589,1,9
20.5,5.92123560757003,1,9
21,5.78462977583973,1,9
21.5,6.30819337684153,1,9
22,6.04321858893642,1,9
22.5,6.11793383207738,1,9
23,5.18742552809768,1,9
23.5,6.00373808277625,1,9
24,5.9970005435106,1,9
24.5,5.72248881940621,1,9
25,6.01196531927758,1,9
25.5,5.45739026789249,1,9
26,5.96552272274853,1,9
26.5,5.54176984511055,1,9
27,5.55313805194226,1,9
27.5,5.28538151768525,1,9
28,5.47476373892232,1,9
28.5,5.41090513511082,1,9
29,5.56875022539294,1,9
29.5,5.63804448252891,1,9
30,5.29444704996428,1,9
0,1.89072003980767,1,10
0.5,5.36822683090514,1,10
1,5.5085894346324,1,10
1.5,6.31229052898996,1,10
2,5.86495491599245,1,10
2.5,6.13810184157855,1,10
3,6.15570949588561,1,10
3.5,6.38002301141121,1,10
4,6.18709148217766,1,10
4.5,5.97255040922197,1,10
5,6.2758558855966,1,10
5.5,6.22676985933096,1,10
6,6.04460019773193,1,10
6.5,5.77052756275083,1,10
7,6.14206434929027,1,10
7.5,5.99078955740259,1,10
8,6.35307477732263,1,10
8.5,6.22153751669516,1,10
9,6.27141375539884,1,10
9.5,5.97735403394029,1,10
10,5.89060602161953,1,10
10.5,6.10542745957191,1,10
11,6.00105300730013,1,10
11.5,5.89140384146968,1,10
12,6.13691619994468,1,10
12.5,5.50637042170526,1,10
13,5.74276404910412,1,10
13.5,5.53941987847182,1,10
14,5.46082862232472,1,10
14.5,5.5784379586928,1,10
15,5.46238912419408,1,10
15.5,5.74577346463319,1,10
16,5.3983272714009,1,10
16.5,5.61988192700335,1,10
17,5.23845726578344,1,10
17.5,5.26816192168288,1,10
18,5.45374764127063,1,10
18.5,5.00889016547054,1,10
19,5.15197234548147,1,10
19.5,5.39908065583238,1,10
20,5.54153437057049,1,10
20.5,5.19168637430234,1,10
